Siderophore ID	Siderophore name	Siderophore other name	Canonical SMILES	Biosynthetic Type	Kingdom	Theoretical denticity	Count	monomers Number	coverage	Molecular Weight	Ligand Type	Precursor	Siderophore Large Class	Phylum	Hydroxamate	Catecholate	Phenolate	Carboxylate	Carboxylate in Citrate	Alpha-Hydroxycarboxylate	Hydroxyphenyloxazoline	Hydroxyphenylthiazoline	Alpha-Aminocarboxylate	Alpha-Hydroxyimidazole	Alpha-Hydroxycarboxylate in Citrate	Diazeniumdiolate	2-Nitrosophenol	Siderophore Class	Siderophore Small Class	Predicted logS	Predicted diffusion coefficient
SID00249	Megapolibactin A	None	CCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(C)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	953.949351	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.1	2.3	-1.836	3.3834143378321
SID00250	Megapolibactin C	None	CCCCCCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(C)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1010.055839	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.2	2.3	-2.21	3.30731278562232
SID00251	Megapolibactin B	None	CCCCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(C)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	982.002595	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.3	2.3	-2.016	3.34457108849428
SID00252	Megapolibactin E	None	CCCCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(CO)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	998.002	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.4	2.3	-1.813	3.3231347431131
SID00253	Megapolibactin F	None	CCCCCCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(CO)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1026.055244	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.5	2.3	-1.988	3.28673172419683
SID00254	Megapolibactin D	None	CCCCCCCC(O)CC(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NC(CO)C(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	969.948756	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.6	2.3	-1.653	3.3610603068204
SID00255	Gramibactin B	Trinickiabactin	CCCCCCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CCCN(O)N=O)C(=O)NCC(=O)NC(CCCN(O)N=O)C(=O)O)C(C)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	2	7	1	852.845291	Alpha-Hydroxycarboxylate/__Diazeniumdiolate	Asp/Gra	2	Proteobacteria	0	0	0	0	0	1	0	0	0	0	0	2	0	2.3.7	2.3	-1.87	3.53852645937134
SID00256	Cupriachelin	None	CCCCCCCCCC(=O)NC(C(=O)NC(CCN)C(=O)NC(C(=O)NCC(=O)NC(CCCN(O)C(=O)CC(C)O)C(=O)O)C(O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	807.844458	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	2	0	0	0	0	0	0	0	2.3.8	2.3	-1.8	3.61651610301045
SID00257	Moanachelin gly-C	None	CCCCCCC=CCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NCC(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	799.953326	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.1	2.4	-3.734	3.63084999963935
SID00258	Moanachelin gly-E	None	CCCCCCCCC=CCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NCC(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	828.00657	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.2	2.4	-4.065	3.58080645660741
SID00259	Moanachelin gly-D	None	CCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NCC(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	801.969208	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.3	2.4	-3.767	3.62716858460318
SID00260	Moanachelin gly-B	None	CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NCC(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	773.915964	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.4	2.4	-3.423	3.67965560284794
SID00261	Moanachelin ala-D	None	CCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(C)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	815.99583	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.5	2.4	-3.951	3.60192338087388
SID00262	Moanachelin ala-B	None	CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(C)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	1	5	1	787.942586	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.6	2.4	-3.613	3.65306949149724
SID00263	Amphibactin ACB	None	CCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	775.888747	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.7	2.4	-2.801	3.67587381921891
SID00264	Amphibactin T	None	CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	4	5	1	803.941991	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.8	2.4	-3.13	3.6235789871945
SID00265	Amphibactin D	None	CCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	831.995235	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.9	2.4	-3.46	3.57389268578565
SID00266	Amphibactin H	None	CCCCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	860.048479	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.10	2.4	-3.784	3.52660103520502
SID00267	Amphibactin G	None	CCCCCCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	914.139085	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.11	2.4	-4.348	3.44149145634074
SID00268	Amphibactin I	None	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	886.085841	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.12	2.4	-4.06	3.48468418395501
SID00269	Amphibactin S	None	CCCCCCC=CCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	829.979353	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.13	2.4	-3.425	3.57738084222849
SID00270	Amphibactin E	None	CCCCCCC=CCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	858.032597	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.14	2.4	-3.75	3.52992371368845
SID00271	Amphibactin C	None	CCCCCCC=CCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	874.032002	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.15	2.4	-3.272	3.50386225641237
SID00272	Amphibactin B	None	CCCCCCCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	847.99464	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.16	2.4	-2.991	3.54664045869947
SID00273	Amphibactin F	None	CCCCCCCCCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	876.047884	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.17	2.4	-3.305	3.50062807080934
SID00274	Amphibactin ACA	None	CCCCCCCC(O)CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O	NRPS	Bacteria	6	2	5	1	791.888152	Hydroxamate	Orn derivatives	2	Proteobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.4.18	2.4	-2.382	3.64571583806326
SID00275	Aquachelin I	None	CCCCCCCCCC(O)CC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1081.130611	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.19	2.4	-1.989	3.21931164845477
SID00276	Sodachelin B	None	CCCCCCCCCC(O)CC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1122.182617	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.20	2.4	-2.208	3.17222452012311
SID00277	Aquachelin B	None	CCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	2	8	1	1065.131206	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.21	2.4	-2.233	3.23837336214711
SID00278	Sodachelin A	None	CCCCCCCCCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1078.129968	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.22	2.4	-2.277	3.22285524670112
SID00279	Sodachelin D	None	CCCCCCCCCCCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1106.183212	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.23	2.4	-2.473	3.19027374107467
SID00280	Sodachelin F	None	CCCCCCCCCCCCCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1134.236456	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.24	2.4	-2.681	3.1588714753596
SID00281	Aquachelin D	None	CCCCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	2	8	1	1093.18445	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.25	2.4	-2.434	3.20521956276132
SID00282	Aquachelin G	None	CCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1037.077962	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.26	2.4	-2.045	3.27282241536067
SID00283	Aquachelin C	None	CCCCCCC=CCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	2	8	1	1091.168568	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.27	2.4	-2.413	3.20756054879865
SID00284	Sodachelin E	None	CCCCCCC=CCCCCCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1132.220574	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.28	2.4	-2.661	3.16109024759526
SID00285	Sodachelin C	None	CCCCCCC=CCCCC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1104.16733	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.29	2.4	-2.456	3.19257481017138
SID00286	Aquachelin A	None	CCCCCCC=CCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	1063.115324	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.4.30	2.4	-2.215	3.2408046375695
SID00287	Variochelin A	None	CCCCCCCCCCCC(=O)NC(CCCNC(=N)N)C(O)C(C)C(=O)NC(C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	1074.227501	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.5.1	2.5	-2.921	3.22748536654957
SID00288	Variochelin B	None	CCCCCCCCCCCCCC(=O)NC(CCCNC(=N)N)C(O)C(C)C(=O)NC(C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	1102.280745	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.5.2	2.5	-3.154	3.19473382847638
SID00289	Marinobactin A	None	CCCCCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	932.028336	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.1	2.6	-2.637	3.41494585709505
SID00290	Marinobactin E	None	CCCCCCCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	960.08158	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.2	2.6	-2.879	3.37478231310572
SID00291	Marinobactin F	None	CCCCCCCCCCCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	1016.188068	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.3	2.6	-3.374	3.29936874132987
SID00292	Marinobactin C	None	CCCCCCCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	960.08158	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.4	2.6	-2.879	3.37478231310572
SID00293	Marinobactin B	None	CCCCCCC=CCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	958.065698	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.5	2.6	-2.853	3.37761107157942
SID00294	Marinobactin D2	None	CCCCCCC=CCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	958.065698	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.6	2.6	-2.853	3.37761107157942
SID00295	Marinobactin D1	None	CCCCC=CCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O	NRPS	Bacteria	6	1	7	1	958.065698	Alpha-Aminocarboxylate/__Hydroxamate	Orn derivatives	2	Proteobacteria	2	0	0	0	0	0	0	0	1	0	0	0	0	2.6.7	2.6	-2.853	3.37761107157942
SID00296	Erythrochelin	None	CC(=O)NC(CCCCN(O)C(C)=O)C(=O)NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Bacteria	6	1	4	1	617.650339	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.1	2.7	-1.855	4.03332017256373
SID00297	Foroxymithine	None	CC(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	4	1	575.570473	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.2	2.7	-1.363	4.15196613873694
SID00298	Peucechelin	Desferri-peucechelin	CC(=O)NC(CCCN(O)C=O)C(=O)NC(CCCNC(=N)N)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	4	1	644.678984	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.3	2.7	-1.783	3.96322636370201
SID00299	Salinichelin A	None	CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCNC(=N)N)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	4	1	658.705606	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.4	2.7	-1.978	3.92853559989203
SID00300	Salinichelin C	None	CCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCNC(=N)N)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C=O)NC1=O	NRPS	Bacteria	6	1	4	1	672.732228	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.5	2.7	-2.125	3.89491688538138
SID00301	Salinichelin B	None	CC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCNC(=N)N)C(=O)N(O)CCCC1NC(=O)C(CCCN(O)C(C)=O)NC1=O	NRPS	Bacteria	6	1	4	1	672.732228	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.7.6	2.7	-2.18	3.89491688538138
SID00302	Variobactin B	None	CCCCCCCCCCC(=O)NC(CCCN(O)C=O)C1OC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNC(N)=O)NC(=O)C(CCCN)NC(=O)C(CO)NC(=O)C(C(O)C(=O)O)NC(=O)C1C	Hybrid NRPS/PKS	Bacteria	6	1	7	1	1046.174257	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.8.1	2.8	-2.913	3.26150510730135
SID00303	Variobactin A	None	CCCCCCCCCCCCC(=O)NC(CCCN(O)C=O)C1OC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNC(N)=O)NC(=O)C(CCCN)NC(=O)C(CO)NC(=O)C(C(O)C(=O)O)NC(=O)C1C	Hybrid NRPS/PKS	Bacteria	6	1	7	1	1074.227501	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.8.2	2.8	-3.138	3.22748536654957
SID00304	Exochelin MS	None	CC(O)C(NC(=O)C(N)CCCN(O)C(=O)CCNC(=O)C(N)CCCN(O)C=O)C(=O)N(O)CCCC(N)C(=O)O	NRPS	Bacteria	6	1	5	1	608.643503	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.9.1	2.9	-0.998	4.05769202583449
SID00305	Coelichelin	None	CC(O)C(NC(=O)C(N)CCCN(O)C=O)C(=O)N(O)CCCC(NC(=O)C(N)CCCN(O)C=O)C(=O)O	NRPS	Bacteria	6	1	4	1	565.575615	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.9.2	2.9	-0.94	4.18204795751468
SID00306	Basidiochrome	None	CC(=CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(=O)C=C(C)CC(=O)O)C(=O)NC(CCCN(O)C(=O)C=C(C)CC(=O)O)C(=O)O)CC(=O)O	NRPS	Fungi	6	8	6	1	786.782168	Hydroxamate	Orn derivatives	2	Basidiomycota	3	0	0	0	0	0	0	0	0	0	0	0	0	2.9.3	2.9	-2.475	3.65524253639936
